06/07/2016 12:53:32,0-2571609,UNLIMITED-TRACK,32.81339,-117.58519,"",""
06/07/2016 12:50:23,0-2571525,UNLIMITED-TRACK,32.79998,-117.58878,"",""
06/07/2016 12:50:11,0-2571518,UNLIMITED-TRACK,32.79691,-117.56497,"",""
06/07/2016 12:49:24,0-2571709,UNLIMITED-TRACK,32.81419,-117.56403,"",""
06/07/2016 12:49:04,0-2571609,UNLIMITED-TRACK,32.81393,-117.58545,"",""
06/07/2016 12:48:34,0-2571518,UNLIMITED-TRACK,32.79704,-117.56511,"",""
06/07/2016 12:45:24,0-2571525,UNLIMITED-TRACK,32.80038,-117.58900,"",""
06/07/2016 12:45:08,0-2571518,UNLIMITED-TRACK,32.79732,-117.56540,"",""
06/07/2016 12:44:25,0-2571709,UNLIMITED-TRACK,32.81463,-117.56438,"",""
06/07/2016 12:43:32,0-2571609,UNLIMITED-TRACK,32.81445,-117.58598,"",""
06/07/2016 12:40:22,0-2571525,UNLIMITED-TRACK,32.80071,-117.58931,"",""
06/07/2016 12:40:06,0-2571518,UNLIMITED-TRACK,32.79762,-117.56590,"",""
06/07/2016 12:39:23,0-2571709,UNLIMITED-TRACK,32.81513,-117.56474,"",""
06/07/2016 12:38:31,0-2571609,UNLIMITED-TRACK,32.81493,-117.58636,"",""
06/07/2016 12:35:20,0-2571525,UNLIMITED-TRACK,32.80098,-117.58961,"",""
06/07/2016 12:35:06,0-2571518,UNLIMITED-TRACK,32.79813,-117.56612,"",""
06/07/2016 12:34:22,0-2571709,UNLIMITED-TRACK,32.81553,-117.56523,"",""
06/07/2016 12:33:32,0-2571609,UNLIMITED-TRACK,32.81530,-117.58684,"",""
06/07/2016 12:30:21,0-2571525,UNLIMITED-TRACK,32.80127,-117.58990,"",""
06/07/2016 12:30:04,0-2571518,UNLIMITED-TRACK,32.79850,-117.56656,"",""
06/07/2016 12:29:23,0-2571709,UNLIMITED-TRACK,32.81593,-117.56564,"",""
06/07/2016 12:28:32,0-2571609,UNLIMITED-TRACK,32.81577,-117.58725,"",""
06/07/2016 12:25:21,0-2571525,UNLIMITED-TRACK,32.80155,-117.59021,"",""
06/07/2016 12:25:05,0-2571518,UNLIMITED-TRACK,32.79891,-117.56693,"",""
06/07/2016 12:24:21,0-2571709,UNLIMITED-TRACK,32.81639,-117.56601,"",""
06/07/2016 12:23:34,0-2571609,UNLIMITED-TRACK,32.81631,-117.58762,"",""
06/07/2016 12:20:19,0-2571525,UNLIMITED-TRACK,32.80187,-117.59048,"",""
06/07/2016 12:20:03,0-2571518,UNLIMITED-TRACK,32.79932,-117.56729,"",""
06/07/2016 12:19:22,0-2571709,UNLIMITED-TRACK,32.81684,-117.56648,"",""
06/07/2016 12:18:34,0-2571609,UNLIMITED-TRACK,32.81669,-117.58806,"",""
06/07/2016 12:15:22,0-2571525,UNLIMITED-TRACK,32.80214,-117.59079,"",""
06/07/2016 12:15:05,0-2571518,UNLIMITED-TRACK,32.79971,-117.56767,"",""
06/07/2016 12:14:53,0-2571709,UNLIMITED-TRACK,32.81726,-117.56688,"",""
06/07/2016 12:13:36,0-2571609,UNLIMITED-TRACK,32.81715,-117.58846,"",""
06/07/2016 12:10:22,0-2571525,UNLIMITED-TRACK,32.80240,-117.59109,"",""
06/07/2016 12:10:04,0-2571518,UNLIMITED-TRACK,32.80006,-117.56808,"",""
06/07/2016 12:09:21,0-2571709,UNLIMITED-TRACK,32.81758,-117.56744,"",""
06/07/2016 12:08:35,0-2571609,UNLIMITED-TRACK,32.81750,-117.58884,"",""
06/07/2016 12:05:26,0-2571525,UNLIMITED-TRACK,32.80271,-117.59142,"",""
06/07/2016 12:05:06,0-2571518,UNLIMITED-TRACK,32.80041,-117.56848,"",""
06/07/2016 12:04:19,0-2571709,UNLIMITED-TRACK,32.81794,-117.56790,"",""
06/07/2016 12:03:38,0-2571609,UNLIMITED-TRACK,32.81791,-117.58920,"",""
06/07/2016 12:00:26,0-2571525,UNLIMITED-TRACK,32.80299,-117.59175,"",""
06/07/2016 12:00:06,0-2571518,UNLIMITED-TRACK,32.80072,-117.56886,"",""
06/07/2016 11:59:19,0-2571709,UNLIMITED-TRACK,32.81837,-117.56824,"",""
06/07/2016 11:58:36,0-2571609,UNLIMITED-TRACK,32.81830,-117.58963,"",""
06/07/2016 11:56:07,0-2571525,UNLIMITED-TRACK,32.80334,-117.59195,"",""
06/07/2016 11:55:08,0-2571518,UNLIMITED-TRACK,32.80103,-117.56920,"",""
06/07/2016 11:54:16,0-2571709,UNLIMITED-TRACK,32.81877,-117.56865,"",""
06/07/2016 11:53:38,0-2571609,UNLIMITED-TRACK,32.81871,-117.58994,"",""
06/07/2016 11:50:34,0-2571518,UNLIMITED-TRACK,32.80129,-117.56956,"",""
06/07/2016 11:50:29,0-2571525,UNLIMITED-TRACK,32.80359,-117.59232,"",""
06/07/2016 11:49:14,0-2571709,UNLIMITED-TRACK,32.81897,-117.56918,"",""
06/07/2016 11:49:06,0-2571609,UNLIMITED-TRACK,32.81906,-117.59030,"",""
06/07/2016 11:45:32,0-2571525,UNLIMITED-TRACK,32.80389,-117.59264,"",""
06/07/2016 11:45:10,0-2571518,UNLIMITED-TRACK,32.80166,-117.56999,"",""
06/07/2016 11:44:14,0-2571709,UNLIMITED-TRACK,32.81929,-117.56956,"",""
06/07/2016 11:43:38,0-2571609,UNLIMITED-TRACK,32.81957,-117.59064,"",""
06/07/2016 11:40:29,0-2571525,UNLIMITED-TRACK,32.80416,-117.59300,"",""
06/07/2016 11:40:08,0-2571518,UNLIMITED-TRACK,32.80202,-117.57036,"",""
06/07/2016 11:39:11,0-2571709,UNLIMITED-TRACK,32.81969,-117.56989,"",""
06/07/2016 11:38:37,0-2571609,UNLIMITED-TRACK,32.81997,-117.59102,"",""
